Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
EEX,"Emerald Holding, Inc.",4.09,-0.486618,-0.02,Buy,30757,125796.13,257141457.00000003,14.5035461,0.2835,759,Commercial Services,Miscellaneous Commercial Services,4.55,3.8,0.763487,4.55,3.27,2.7638191,-80.17450315,4.55,3.26,16.52421652,4.55,3.01,24.56,1.5,71936.9,133499.23333333,92517.96666667,134730.24444444,239100000,217300000,239100000,217300000,-0.24390244,-0.486618,United States,0.99258573,1.4461338,,0,0,,228.40095465,40.8,45.45454545,51200000,830.90909091,18.56916908,943882000,128.44331746,0.4599,0.022426,-173.96351575,-165.30014641,0.282,124.07786885,-0.12,4.07590489,4.03644493,3.97680698,3.8090418,96.24309392,54.49524394,43.78038319,139.22413793,-72.91666667,25.38902539,45.9957042,47.32627967,267.40196078,149900000,65599999.99999999,49.43052392,31.2,73.66211962,23.04058839,211100000,188.58218319,70600000,-50,-68.5840708,246.51741294,21.66308684,16.84300829,-2.79226757,-3.08836145,,,1.79735598,0.78688933,0.86779785,1.4461338,2023-05-03,52.39482683,55.27426865,,,5.31636429,15.3006884,6.86760333,123.9862543,429380.76416337,30.66239316,24.16243655,51.31977499,14916285.9124,4.058,4.072,3.963,3.7683,3.37184183,1100500000,-0.00908595,-1.32699722,-19.71567527,332900000,428400000,-0.18639329,-19.47368421,661300000,668900000,325900000,62870800,2023-08-03,3.87984981,4.42334155,3.88133736,4.07833333,4.0532538,12.98342541,0.49140049,10.8401084,4.109,3.7728,3.6967,43.60880755,0,3.89506075,4.07899394,0.4609
ASUR,Asure Software Inc,12.46,4.26778243,0.51,Buy,163349,2035328.54,256962713,,-0.5508,501,Technology Services,Packaged Software,12.48,11.265,0.73842025,17.1399,11.265,-18.66840731,-23.55828221,17.1399,9.41,21.20622568,17.1399,4.87,173.3342,0.66667,193038.4,280852.5,348801.96666667,369506.9,17010000,21438000,17010000,21438000,2.46710526,4.26778243,United States,0.29263928,1.05659038,,0,0,,81.76916933,27.32683983,134.28476601,13742000,256.5646082,20.31652692,327322000,-539.27916921,-0.7191,0.254828,131.08108108,110.69767442,-0.5514,-618.72060207,0.005,12.08580945,12.08062364,12.22945619,12.28712589,300.35321821,5.32725299,5.51650264,-50.06832935,29.33628319,226.61381653,51.15832533,55.55714955,37.6460018,49024000,21098000,18.62138761,75.34906915,54.15439323,33.90312793,22227000,-553.05355465,-14466000,132.10227273,111.23632748,-726.26832018,-15.09579664,-10.62557982,-11.79926535,-6.86024159,1.73879551,1.72180782,45.45264563,2.5073964,2.61570543,1.05572105,2023-05-08,65.92390829,54.35388225,6.41461786,6.03008828,-2.50026162,-7.30678294,-5.8613431,25.98338241,191273.45309381,12.87723611,35.88131344,29.73385446,18418174.447,11.974,11.955,12.043,13.1975,-3.07839675,438844000,4.50955924,-2.44941238,4.5881328,264958000.00000003,43665000,1.02961592,5.03969209,274842000,289633000,95828000,20623000,2023-08-07,5.05050505,3.34028698,3.08716003,12.27333333,11.90805642,30.06263048,2.46710526,129.46593002,11.961,12.5694,10.551825,-10.77382148,0,12.47434153,12.0236181,-0.7191
ATXS,"Astria Therapeutics, Inc.",9.13,4.34285714,0.38,Sell,240912,2199526.56,255875964,,-2.8578,42,Health Technology,Pharmaceuticals: Major,11.97,7.96,0.35053056,14.17,7.96,-23.66220736,-83.63799283,15.7,7.96,-40.40469974,16.28,3.3398,1017.6,2.36,204009.2,337753.46666667,245207.06666667,265023.45555556,226600000,213491000,20688000,202464000,9.60384154,4.34285714,United States,0.00375662,32.28607823,,0,0,,-76.23439507,5.5773268,12.25777084,-51618000,-28.17978644,,254288000,85.57437216,-3.5453,-0.4,44.39661158,65.98708801,-2.8578,63.61622489,-0.471667,8.77476157,9.5237308,10.00119643,11.23065366,-46.48680896,,,-16.36347502,-4.41117923,-31.64676119,,,,0,0,,,,19.23774775,-212697000,73.40646035,-51834000,15.64502752,26.98557724,-18.79654305,,,,,2.01162468,2.2020641,,,,32.28607823,2023-05-11,50.46237144,40.83248808,,,-28.65665544,-29.71412196,-29.69497561,,0,,,,27733014.4674,8.614,8.749,10.24466667,11.7431,80.86876735,218240000,-5.37347214,90.34826825,157.26027397,215445000,794000,-15.44195953,331.52173913,9417000,6880000,0,28025800,2023-08-10,10.29239766,6.96809129,7.2698667,9.03666667,9.79393272,-39.69616909,10,160.11396011,9.607,11.2054,11.5992,,0,10.62962241,8.94012795,-3.5453
ACRV,"Acrivon Therapeutics, Inc.",11.64,1.74825175,0.2,Sell,6990,81363.6,255218432,,,41,Health Technology,Pharmaceuticals: Major,14.03,10.28,1.0915152,14.3,8.06,25.56634304,-12.80898876,25.47,8.06,-4.03957131,25.47,8.06,25.47,8.06,13297.6,33756.7,30497.38333333,61928.51111111,127751000,120212000,29519000,27489000,-10.18518519,1.74825175,United States,0.02982508,21.81678986,,0,0,,-105.19721281,-44.14294491,-453.34119497,,,,162746000,-82.58636189,-1.4218,-0.58,-36.11695906,-398.20205479,,,-0.63159,11.96008753,12.49862597,12.55659334,13.20936492,-131.65298945,,,-18.85671863,,,,,-31.61057692,-1095000,-316000,-0.95846645,-21.07279693,,84.48846123,-115426000,-91.8795789,-31167000,-42.8603427,-422.78688525,,,,,,1.4967365,1.59006618,,,,21.81678986,2023-05-09,32.59204346,40.40161209,,,,,,,0,,,,13492172.147634,12.037,12.6035,12.51783333,14.02845,70.02636344,170197000,-6.08577136,,-96.12863453,123963000,4786000,-3.52751461,,10751000,9728000,0,21920634,2023-08-30,6.12068966,7.2435895,12.19119779,11.79666667,12.93086248,-2.59414226,-9.41634241,-12.80898876,12.59325,12.6557,,,0,12.73285965,12.30981345,-1.4218
BSRR,Sierra Bancorp,16.96,-0.29394474,-0.05,Sell,21903,371474.88,255174024,7.27054486,2.3395,488,Finance,Regional Banks,18.35,16.3,0.61149067,18.35,15.01,1.37477585,-41.65806674,22.479,15.01,-19.84877127,22.9886,15.01,35.36,4.9375,34982.7,49726.06666667,52085.01666667,48701.47777778,,,,,-0.05892752,-0.29394474,United States,1.28863229,0.04278452,6.97674419,0.92,0.23,5.4245286,,,,,,,572270000,-20.02498661,2.2405,0.58,23.00716997,19.08942425,2.3327,-9.28288092,0.59,16.94379897,17.00016116,16.93441775,17.56267389,-38.22319977,21.21482805,20.41110423,5009.70873786,10.78979078,-28.88276393,,,,,,,,,43.41515859,313929000,-21.74509439,33659000,23.02825812,18.14499797,-11.02666429,22.10742716,21.46462014,29.33426162,26.64328246,0.84751226,0.83144061,7.64428804,1.5602836,1.67344879,,2023-04-24,47.77010103,50.1276501,,,0.98422036,11.0646261,8.3146369,7.51728375,311991.80327869,7.41295576,36.43199116,12.62491971,13542604.7424,16.932,17,16.96233333,17.3448,7.25461241,3693984000,2.16884318,8.04743344,112.62671505,88706000,395623000,-5.83252207,105.77713281,3311986000,3386974000,152252000,15045600,2023-07-24,2.96322657,2.66425454,2.65985931,17.05986667,17.5417949,-19.77294229,0.05899705,-21.11627907,17.1815,16.5426,19.3108,28.35110656,-13919000,16.95105375,17.00498548,2.2506
BARK,"BARK, Inc.",1.43,3.62318841,0.05,Buy,440297,629624.71,255050580.00000003,,-0.3476,,Process Industries,Agricultural Commodities/Milling,1.53,1.27,1.9084404,1.53,1,13.49206349,-89,2.29,1,-28.14070352,2.74,1,19.54,1,622255.8,1192961.8,1011547.26666667,1084772.43333333,177911000,177911000,177911000,177911000,7.51879699,3.62318841,United States,0.78543073,3.13604281,,,,,38.03652568,43.08773903,65.63073161,-51927000,38.9733103,,214032000,20.37968893,-0.3481,-0.04,33.33333333,62.12624585,-0.3476,27.44729702,-0.083012,1.38167148,1.3468367,1.31817168,1.33470071,92.96190622,-2.49292473,-2.49292473,1468.08510638,171.24214596,92.96190622,54.88095794,55.33358863,7.27323847,293786000,69089000,-9.35700135,17.69044699,7.82607113,44.15863371,-43966000,9.9269389,-61519000,33.22990127,61.31299373,9.92825769,-11.49211212,-11.49211212,-11.92400736,-11.92419417,1.48962988,1.48962988,,0.47530734,0.47206979,1.88770193,2023-06-01,62.85010656,59.69959096,,,-14.74425421,-31.74371385,-19.80982006,5.50032913,,-6.19128441,-2.18046047,5.50032913,92705688.032,1.37,1.366,1.297,1.2517,-7.75029316,400420000,-1.70413539,-7.75029316,20.95558024,312353000,133945000,0.19598603,20.95558024,229883000,229883000,535315000.00000006,178357000,2023-08-09,5.07246377,6.62507875,5.99689219,1.42,1.40044378,-4.02684564,10,2.87769784,1.3925,1.2184,1.4972,-11.49211212,,1.2916068,1.37302484,-0.3481
III,"Information Services Group, Inc.",5.25,-0.75614367,-0.04,Sell,210110,1103077.5,254009385,14.39934174,0.38,1599,Commercial Services,Miscellaneous Commercial Services,5.87,5.0007,1.3923918,5.87,4.85,3.34645669,23.52941176,5.87,4.6,7.14285714,7.76,4.15,9.7,0.8495,156666.3,176632.03333333,140160.83333333,136678.1,30587000,23722000,30587000,23722000,-2.05223881,-0.75614367,United States,0.80582749,2.71060045,66.66666667,0.15,0.04,3.4285715,8.70873609,-1.85001652,-2.49425665,35535000,2.69934395,8.83408991,315876000,30.4,0.3912,0.07,-19.3960511,-27.70833333,0.3646,10.18434572,0.078,5.26677066,5.30833565,5.29243815,5.21589549,-80.50830347,2.69783105,0.26797632,-167.4851968,-226.4274062,-97.48028962,38.86197152,38.21109552,6.94345644,111249000,27720000,-1.46452439,1.46784289,4.06282039,37.70134553,59910000,27.02685298,19726000,-18.49171142,-29.18864097,7.34957441,6.89076981,6.25859886,10.61771004,10.21869332,2.5248639,2.4472444,337.18007663,0.90356275,0.92467871,2.71060045,2023-05-08,44.4383204,47.92067373,,,7.64776855,18.17657729,10.26284258,3.03600737,179028.76797999,5.82334461,8.16256219,2.94760133,33575658.492,5.26,5.246,5.29383333,5.16215,2.63266806,243653000,0.25717201,3.86864923,7.27254601,116423000,83632000,-2.84725207,10.2946219,142597000,139869000,286267000,48382700,2023-08-03,5.58882236,3.18565149,3.07701342,5.18,5.46816279,12.66094421,-2.05223881,-24.89270386,5.3635,5.2351,5.114675,8.43560697,-7461000,5.25334605,5.29490891,0.4095
NATR,"Nature's Sunshine Products, Inc.",13.31,-2.41935484,-0.33,Buy,20415,271723.65,253494340.99999997,75.41076487,0.1784,800,Health Technology,Pharmaceuticals: Other,14.4687,11.97,0.8029852,14.4687,9.86,22.11009174,40.84656085,14.4687,8.26,42.04909285,14.4687,7.93,30.5,0.17248,27711.7,33359,29614.63333333,34892.45555556,60032000,65720000,60032000,65720000,-2.49084249,-2.41935484,United States,0.13405354,2.15742707,,0,0,,-38.10437378,-50.47510452,-29.54217736,30701000,-32.40791704,6.88477056,156286000,-101.42313654,-0.0202,0.23,-56.36722606,129.32979429,0.1765,-83.58139535,0.03,13.45090403,13.04287955,12.70044466,11.3632741,-106.78169183,-0.53660733,3.3441257,381.70731707,193.92462252,-36.29767357,68.4352113,69.44863707,-9.04695154,288735000,74137000,1.05365029,1.18605667,-8.26936925,62.25794974,-46660000,-101.3516792,-390000,-55.9877175,129.15254237,-84.37428611,-0.09243678,0.81418879,3.85342846,3.62361624,1.77829914,1.78284875,18.41341425,0.61576772,0.60967756,1.21403823,2023-05-09,50.49095443,57.67899462,0.35552606,,1.4453371,2.37093319,2.14280344,-4.99319948,527387.5,5.72754966,-1.68334932,-7.10085214,14723636.8774,13.504,13.541,12.584,11.0605,-11.23944467,234584000,2.09158405,-1.70869263,-16.54704424,154420000,19060000,-0.65155069,-17.56768446,82731000,87867000,421910000,19045400,2023-08-08,4.58159788,4.63840369,4.34231924,13.44166667,13.09200175,61.62720097,-1.62601626,24.74226804,13.102,11.8654,9.920925,3.78669206,0,12.16464086,13.3834921,-0.0202
WLDN,"Willdan Group, Inc.",18.76,-1.67714885,-0.32,Buy,26632,499616.32,253055724.00000003,,-0.2887,1491,Commercial Services,Miscellaneous Commercial Services,19.6,17.2,1.3266215,20.3,13.8601,19.71920868,-40.74542009,22.0755,13.8601,3.87596899,29.71,10.98,54.99,1.0416,44038.2,37231.86666667,36568.15,40683.86666667,19485000,17853000,19485000,17853000,-2.08768267,-1.67714885,United States,0.63965773,1.39386864,,0,0,,23.31164991,-7.15496779,785.07089241,19839000,173.33976302,17.82800161,311035000,3.90763766,-0.6492,0.32,314.24148607,123.44967808,-0.2898,56.86858163,0.125,18.61857285,18.33035912,18.11869448,17.51212513,-112.9601227,-0.03938127,5.3402682,500.95777101,240.04260931,282.5188408,29.38215679,30.96591749,6.20072771,126090000,37081000,-4.57306089,37.58673148,15.70149659,45.64883369,100634000,-0.36830225,-8448000,319.29411765,124.70182878,55.5674264,-1.96859751,-0.8508694,-1.64585751,0.58171915,1.37427138,1.36612221,10.75673421,0.57443846,0.56887034,1.39386864,2023-05-04,54.8156762,54.39985575,,,-0.97715193,-2.05223523,-1.3072352,21.30938079,287818.91348089,-9.40612418,11.72172739,20.02581124,12416203.9642,18.52,18.506,18.18766667,17.0127,3.4224651,393367000,-7.41582818,5.53473361,4.35661485,155224000,118487000,-3.96968837,-11.6381914,243373000,208132000,429138000,13489100,2023-08-03,3.9125742,4.89874162,6.08996973,18.84833333,18.24935045,4.04880754,-0.89804543,-34.01336616,18.3815,17.546,16.724425,-0.81881688,0,17.76138761,18.50698338,-0.6492
TDUP,ThredUp Inc.,2.49,0.8097166,0.02,Buy,579009,1441732.41,252268428,,-0.9092,2416,Retail Trade,Internet Retail,2.69,2.325,1.3984559,3.53,1.93,8.73362445,-86.35616438,3.53,1.32,66,3.715,0.7305,31.8599,0.7305,477255.2,717465.13333333,724553.33333333,1365930.32222222,105314000,93947000,38412000,51214000,2.04918033,0.8097166,United States,0.62573711,1.41590664,,0,0,,-36.09645661,-39.88476312,2.59202649,-68314000,-27.38969903,,246099000,-44.04799003,-0.9245,-0.19,-0.56994819,7.26230291,-0.9092,-30.97090176,-0.230889,2.48196728,2.48202502,2.49624436,2.41281497,-89.218403,-33.38661969,-28.97711295,54.19479267,59.33219178,-22.41264414,61.83009165,61.30189365,5.52027791,178305000,47412000,15.21749696,0.96897161,0.2838646,65.22886408,-11921000,-46.07445866,-92284000,-1.50776963,4.41858219,-34.93568443,-32.0009432,-31.33303156,-29.83261611,-30.53400822,1.80580032,1.95337015,,0.87083311,0.86186695,1.17874582,2023-05-09,52.65241133,49.86415582,13.03839739,,-27.86498281,-57.32507254,-39.83033669,14.53064434,119362.16887417,6.45559326,4.43909485,8.48154996,64909883.1924,2.49,2.464,2.41833333,2.4041,-16.31756026,294770000,-2.37723052,-18.35259315,11.21500229,124975000,82026000,-3.27921044,2.69038647,161947000,163683000,288379000,101312600,2023-08-08,6.22406639,5.83706696,5.48067105,2.48666667,2.49562655,87.21804511,2.89256198,-6.39097744,2.4945,2.5796,1.9671455,-31.32240077,0,2.4963547,2.47769232,-0.9245
CBNK,"Capital Bancorp, Inc.",17.97,-2.33695652,-0.43,Sell,26762,480913.14,252217694.99999997,6.2352533,2.9389,329,Finance,Major Banks,19.54,17.66,0.8011201,19.7,15.3601,5.89275192,39.30232558,23.5216,15.32,-22.67641997,27.49,15.32,28.16,6.98,18006.6,21707.03333333,20276.16666667,23238.1,,,,,-0.71823204,-2.33695652,United States,0.20535398,0.21230407,120,0.22,0.06,1.3355594,,,,,,,271173000,2.52192596,2.9107,0.680561,9.31089744,-4.21289145,2.882,-0.28371739,0.54,18.09073483,18.07890544,17.9586028,18.37418873,0.32577249,22.90053884,23.117338,-1.10993147,22.72128399,-11.80220678,,,,,,,,,20.66619622,33682000,4.56751213,41804000,8.27494161,-4.66163941,0.2960662,23.19853941,22.13456729,30.09639236,28.73975053,1.13418615,1.07912049,5.94182854,1.37359259,1.43222728,,2023-04-21,45.58688369,49.65231467,,,1.89246656,18.95786555,15.91373339,3.85566333,547723.40425532,5.39981667,15.81635043,6.29273097,9074512.17,18.11,18.07,18.098,17.68345,3.32579186,2245286000,5.7274369,5.78731308,229.21479312,150372000,48159000,-60.33717396,31.70431548,1899640000,2010769000,180201000,14035500,2023-07-27,4.9837535,2.8722687,3.20152048,18.18653333,18.24675842,-23.92040644,-2.81233099,-16.99769053,18.3045,17.4204,20.632775,28.55658563,-3085000,17.84386699,18.11375033,2.9808
LE,"Lands' End, Inc.",7.85,1.68393782,0.13,Sell,97809,767800.65,251879907,,-0.3582,5000,Retail Trade,Apparel/Footwear Retail,9.02,7.22,1.9520968,9.52,6.2,-12.58351893,-71.91413238,10.35,6.2,-12.38839286,18.145,6.2,56.25,4.05,164112.9,222648.1,191238.46666667,187731.18888889,41391000,9481000,41391000,9481000,1.15979381,1.68393782,United States,0.99232581,2.16017298,,0,0,,-44.13460892,-12.52719362,43.15383474,72272000,-34.69122192,8.50679249,595539000,-138.20530938,-0.3785,-0.05,49.30278884,28.81118881,-0.3582,-142.59721727,-0.13,7.75398367,8.07609988,8.11711905,8.27062531,-250.38935828,-4.38290658,2.43786996,-129.52683562,82.11478261,194.21534653,35.68308164,36.12771741,-14.91183423,555025000,128636000,-20.90314885,7.56327817,-11.03726508,31.76045804,362923000,-137.54982169,-12530000,49.90903578,30.32475749,-141.64815403,-0.80556554,-0.75647432,1.78163066,2.16572879,0.67265342,0.67898175,6.6909479,0.16311661,0.16709075,0.43191511,2023-06-01,45.15578201,46.39018805,0,0,-1.13744596,-3.05316477,-1.55574933,-4.9611273,311085.8,-41.54904712,1.94062536,-3.56209296,12123665.1172,7.659,7.9505,8.24016667,8.08455,4.41131035,995194000,-12.0940331,-7.98565781,30.42621052,470045000,372404000,-0.36413254,-9.36098232,751360000,619910000,1555429000,32086600,2023-09-07,2.9151436,4.50872268,4.4361551,7.79776667,8.23343497,0.51216389,0.25542784,-26.97674419,8.25725,7.9749,8.50395,-0.81623137,0,8.12685728,7.90145758,-0.3785
BTMD,Biote Corp.,6.42,0.3125,0.02,Buy,40988,263142.96,251621712.00000003,,-0.5427,186,Health Services,Hospital/Nursing Management,6.9,5.47,0.4434602,7.12,5.15,10.88082902,-36.05577689,7.12,3.66,69.39313984,7.12,2,10.51,2,92262.4,169938.5,119467.7,101276.33333333,79231000,87608000,79231000,87608000,-5.0295858,0.3125,United States,,5.41067472,,0,0,,,6.26025495,,-60246000,,,105013000,86.19977038,-0.1202,-0.39,-1502.17391304,-1118.42105263,-0.7015,-155.07143979,0.103333,6.43631824,6.27254418,6.15593115,5.61612004,,-5.62025255,,112.99342105,,,65.58254575,66.17049989,19.43496837,108183000,30428000,6.74244019,22.3678919,60.21540058,84.02992456,31433000,85.31150523,-969000,-519.54377312,-948.50374065,-143.37594766,-0.58742581,-4.50256868,-36.81080524,-36.25917281,,,,0.65387438,0.31366454,4.90035247,2023-05-09,53.40921643,57.55405996,,,-7.11605002,,,18.33696806,886865.59139785,0.80476565,20.7306895,60.67094733,18208473.8535,6.444,6.521,5.99533333,5.59585,,119135000,6.70876439,19.90599555,,107456000,119041000,-1.15172551,-3.03659719,169919000,202944000,164957000,20678500,2023-08-08,3.35463259,5.04222397,5.84011961,6.38333333,6.2547391,76.37362637,-6.27737226,48.26789838,6.222,5.9687,4.8695285,-16.50787399,-12886000,5.98229342,6.41958102,-0.1202
LVOX,"LiveVox Holdings, Inc.",2.7,2.27272727,0.06,Sell,31644,85438.8,250934365,,-0.3572,,Technology Services,Packaged Software,2.98,2.36,0.4452688,3.2,2.18,-14.28571429,-72.16494845,3.2,2.12,3.84615385,3.4055,1.4,13.11,1.4,52455.3,119584.93333333,104306.91666667,95758.65555556,68924000,62984000,20742000,19266000,-1.81818182,2.27272727,United States,0.64686986,4.22876216,,0,0,,70.07056497,39.76710335,79.98839346,-18555000,81.56501177,,283302000,68.43858969,-0.4073,-0.061468,-42.27769111,35.77464789,-0.3572,75.85997162,-0.011958,2.6826789,2.70642838,2.71128992,2.70883223,66.94309532,-16.76235986,-9.50297589,-4925.71428571,64.09715608,83.51993294,62.46425289,63.23314252,52.30063274,84967000,24044000,1.42152107,35.66551938,51.42356623,80.04743399,-3580000.00000001,63.68490416,-37475000,-42.67183288,34.78863479,70.57568345,-27.55008271,-23.40729272,-24.41315935,-17.2154434,2.57488628,2.73246164,,1.78037614,1.82619445,4.22876216,2023-05-09,49.97432213,49.3972206,23.1200147,21.36607054,-18.20029324,-32.09586787,-20.58943883,14.08526306,,3.28925249,14.87240208,14.11828593,11121788.3516,2.676,2.708,2.73633333,2.6981,-17.39424767,171205000,-3.90109736,-10.34228139,-1.91157922,89950000,59404000,-0.79823653,-1.75635895,80920000,79372000,136025000,92938700,2023-08-09,3.0719697,6.33272167,5.54679112,2.68703333,2.83504562,-10,-2.17391304,59.76331361,2.715,2.6965,2.690475,-22.87248398,,2.71706896,2.69515656,-0.4073
PMTS,CPI Card Group Inc.,21.94,-1.12663362,-0.25,Sell,78651,1725602.94,250701147.99999997,6.25873627,3.6536,1375,Finance,Finance/Rental/Leasing,27.0994,21.56,-0.1711945,45.63,21.56,-49.71349989,970.24390244,45.9499,21.56,-41.89618644,45.9499,14.95,67.5,0.36,84125.7,93907,82599,80884.61111111,11037000,14157000,11037000,14157000,-5.6344086,-1.12663362,United States,,2.92955099,,0,0,,26.09103833,-7.97948563,13.0193136,96827000,30.56147353,5.45883016,813551000,129.50335769,3.11,0.955456,-13.5585202,78.36782507,3.5055,110.74305639,0.65,22.49545082,23.88790494,25.07537238,30.00462239,32.63417036,2.83113853,7.51072298,-76.19165226,120.17263929,653.7993921,35.71493132,35.80434196,25.70709873,169912000,41664000,-9.61667787,10.03882418,24.87186676,21.79995716,277861000,129.22024967,36540000,-12.8556544,81.15628124,112.00532432,7.68058519,8.53530596,16.63286004,16.84904148,,,7.16577078,0.53820119,0.54183515,1.71627219,2023-05-09,24.70087002,31.35286141,,,14.18323364,,19.20434441,26.82508751,345996.36363636,-4.41646367,8.46137277,22.07114839,3953809.6005,22.66,22.731,24.474,33.58595,10.55884324,298208000,-4.36165846,4.36523352,-4.24526098,168332000,292018000,-5.02831088,-12.86790156,393885000,368940000,475745000,11426700,2023-08-10,4.01468227,5.07339695,4.97632868,22.135,23.91692077,-40.20168983,-5.6344086,31.06097262,23.927,27.6418,30.3119995,10.95073304,0,27.37863905,22.94246241,3.2362
POWW,"AMMO, Inc.",2.12,0.95238095,0.02,Buy,596580,1264749.6,249271192,,-0.0654,342,Electronic Technology,Aerospace & Defense,2.56,2.02,2.3613844,2.56,1.6,1.4354067,-64.66666667,2.61,1.57,-0.46948357,6.055,1.56,200,0.025,489346.8,738139.9,608673.61666667,669756.91111111,39634027,39634027,39634027,39634027,-0.46948357,0.95238095,United States,0.03987315,5.04456978,,0,0,,-72.95595167,916.05256377,-83.99790605,14900310,-72.80797115,15.06647486,207436000,-124.53323376,-0.0657,0.03,24.27884615,-1475,-0.0656,-124.52336449,-0.02,2.10681307,2.09366684,2.06076092,2.06034611,251.35362638,12.36029283,12.36029283,1257.07035126,5370.95884523,251.35362638,22.0068318,21.94239065,-43.87280694,42129835,8582037,-6.90020346,-50.66810174,-44.03716048,55.24944953,-24777446,-113.82373666,-4596038,28.28243389,-657.94136106,-113.82373666,-2.40077454,-2.40077454,-1.73562811,-1.73562811,0.6730757,0.6730757,10.56071895,1.30533579,1.29762523,2.91033707,2023-06-14,51.41351715,53.80449458,,,-1.11215047,-1.23069759,-1.20783658,-20.32277625,559765.5,12.84431957,-37.68509555,-20.32277625,88454305.00400001,2.09,2.126,2.04933333,1.95325,-0.44495956,412335387,-1.40705193,-0.44495956,189.13827669,128451893.00000001,14856581,-0.16628223,189.13827669,39739302,39739302,191439801,117581000,2023-08-15,4.75059382,5.85666432,4.13231098,2.14166667,2.18952721,21.83908046,0,-51.37614679,2.1435,1.9428,2.217425,-2.0193293,-2960416,2.02118607,2.11433756,-0.0657
