LongShortCouponFirstIntPmt,PrimaryDealerTendered,PrimaryDealerAccepted,DirectBidderTendered,DirectBidderAccepted,IndirectBidderTendered,IndirectBidderAccepted,CompetitiveTendered,CompetitiveAccepted,NonCompetitiveAccepted,SOMATendered,SOMAAccepted,FIMATendered,FIMAAccepted,TotalTendered,TotalAccepted,BidToCoverRatio,ReleaseTime,AmountAcceptedBelowLowRate,HighAllocationPercentage,LowDiscountRate,HighDiscountRate,MedianDiscountRate,LowYield,HighYield,MedianYield,LowPrice,HighPrice ,MedianPrice,TIINConversionFactor,AccruedInterest,StandardInterestPayment,InterestRate,OriginalCUSIP,UnadjustedPrice,UnadjustedAccruedInterest,TreasuryDirectAccepted,InvestmentRate,AdjustedPrice,AdjustedAccruedInterest,IndexRatio,ResultsPDFName  ,CUSIP    ,Date    ,LowDiscountMargin,HighDiscountMargin,MedianDiscountMargin,Spread,FRNIndexDeterminationDate,FRNIndexDeterminationRate,HighPrice,ResultsPDFName,CUSIP,Date,TreasuryRetailAccepted
                          ,117350000000,23810715000,7175000000,1441900000,32192813000,24936684200,156717813000,50189299200,497723900,7196410400,7196410400,314000000,314000000,164725947300,58197433500,3.09,11:31      ,5,6.69,0.045          ,0.095           ,0.08              ,        ,         ,           ,        ,99.951972,           ,                    ,               ,                       ,            ,             ,               ,                         ,286950900.0,0.096         ,             ,                       ,          ,R_20210119_1.pdf,912796C49,20210119.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,119845000000,27584678000,8750000000,1700000000,31607946000,23549127700,160202946000,52833805700,767907100,7619728800,7619728800,400000000,400000000,168990581900,61621441600,2.99,11:31      ,5,81.43,0.045          ,0.085           ,0.08              ,        ,         ,           ,        ,99.978514,           ,                    ,               ,                       ,            ,             ,               ,                         ,345046700.0,0.086         ,             ,                       ,          ,R_20210119_2.pdf,9127962Q1,20210119.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,82160000000,12807821000,7825000000,1762237500,23276500000,15426142900,113261500000,29996201400,3800000,0,0,0,0,113265300000,30000001400,3.78,13:01      ,5,3.83,0.06           ,0.09            ,0.08              ,        ,         ,           ,        ,99.97025,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.091         ,             ,                       ,          ,R_20210119_3.pdf,9127962Y4,20210119.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,82888000000,19086869000,8400000000,3651130000,8811400000,7233880000,100099400000,29971879000,29633000,0,0,0,0,100129033000,30001512000,3.34,13:01      ,5,34.27,0.05           ,0.085           ,0.08              ,        ,         ,           ,        ,99.990083,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.086         ,             ,                       ,          ,R_20210119_4.pdf,9127964F3,20210119.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,77850000000,10790550000,6350000000,2009150000,20935350000,12193340000,105135350000,24993040000,7604000,0,0,0,0,105142954000,25000644000,4.21,11:31      ,5,59.9,0.055          ,0.085           ,0.08              ,        ,         ,           ,        ,99.975208,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.086         ,             ,                       ,          ,R_20210120_1.pdf,912796F87,20210120.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,82885000000,12364717500,6875000000,1818142500,19005975000,15815303800,108765975000,29998163800,2184000,0,0,0,0,108768159000,30000347800,3.63,11:31      ,5,96.39,0.06           ,0.09            ,0.09              ,        ,         ,           ,        ,99.9615,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.091         ,             ,                       ,          ,R_20210120_2.pdf,912796H36,20210120.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,33441000000,6178816000,5727000000,3482530000,15527950000,14336130000,54695950000,23997476000,2547400,3243793500,3243793500,0,0,57942290900,27243816900,2.28,13:01      ,5,82.12,               ,                ,                  ,0.08    ,1.657    ,1.6        ,        ,95.258107,           ,                    ,2.96271        ,6.875                  ,1.375       ,             ,               ,                         ,1641400.0,              ,             ,                       ,          ,R_20210120_3.pdf,912810ST6,20210120.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,89985000000,13149585000,7950000000,2702675000,19231668500,12954808500,117166668500,28807068500,853595100,2935972000,2935972000,340000000,340000000,121296235600,32936635600,3.95,11:31      ,5,52.05,0.04           ,0.07            ,0.06              ,        ,         ,           ,        ,99.994556,           ,                    ,               ,                       ,            ,             ,               ,                         ,725208100.0,0.071         ,             ,                       ,          ,R_20210121_1.pdf,912796B99,20210121.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,95115000000,18546050000,10250000000,5158500000,16460400000,10671365000,121825400000,34375915000,226553400,3425300500,3425300500,400000000,400000000,125877253900,38427768900,3.5,11:32      ,5,5.85,0.05           ,0.08            ,0.07              ,        ,         ,           ,        ,99.987556,           ,                    ,               ,                       ,            ,             ,               ,                         ,166835400.0,0.081         ,             ,                       ,          ,R_20210121_2.pdf,912796C98,20210121.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,21101000000,2642540000,3523000000,2923000000,15581499300,9388503300,40205499300,14954043300,45998200,0,0,0,0,40251497500,15000041500,2.68,13:01      ,5,17.54,               ,                ,                  ,-1.077  ,-0.987   ,-1.03      ,        ,111.638729,           ,0.240092635         ,               ,                       ,0.125       ,             ,111.669997     ,0.04834                  ,20186200.0,              ,111.638729   ,0.04833                ,0.99972   ,R_20210121_3.pdf,91282CBF7,20210121.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,121520000000,21961840000,9340000000,2762140000,45257971000,24748662800,176117971000,49472642800,527677400,6953759900,6953759900,1000000000,1000000000,184599408300,57954080100,3.48,11:31      ,5,95.42,0.06           ,0.085           ,0.08              ,        ,         ,           ,        ,99.957028,           ,                    ,               ,                       ,            ,             ,               ,                         ,258493500.0,0.086         ,             ,                       ,          ,R_20210125_1.pdf,912796C56,20210125.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,121170000000,29058069000,10420000000,3646865000,24610477000,19564294500,156200477000,52269228500,732636500,7362804700,7362804700,1000000000,1000000000,165295918200,61364669700,2.92,11:32      ,5,26.69,0.035          ,0.08            ,0.07              ,        ,         ,           ,        ,99.979778,           ,                    ,               ,                       ,            ,             ,               ,                         ,338558500.0,0.081         ,             ,                       ,          ,R_20210125_2.pdf,9127964Z9,20210125.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,92719000000,16582176000,16434000000,9356000000,50716005000,33850883000,159869005000,59789059000,105946700,8109483900,8109483900,105000000,105000000,168189435600,68109489600,2.67,13:01      ,5,31.78,               ,                ,                  ,0.025   ,0.125    ,0.099      ,        ,100.0,           ,                    ,0.00345        ,0.625                  ,0.125       ,             ,               ,                         ,70944900.0,              ,             ,                       ,          ,R_20210125_3.pdf,91282CBG5,20210125.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,92180000000,17789140000,8400000000,2749050000,17746044000,9439319200,118326044000,29977509200,24324000,0,0,0,0,118350368000,30001833200,3.94,11:31      ,5,6.54,0.04           ,0.07            ,0.06              ,        ,         ,           ,        ,99.991833,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.071         ,             ,                       ,          ,R_20210126_1.pdf,9127964M8,20210126.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,91492000000,17588275000,6925000000,1661552500,19920125000,10725654500,118337125000,29975482000,24586000,0,0,0,0,118361711000,30000068000,3.95,11:31      ,5,98.37,0.05           ,0.075           ,0.07              ,        ,         ,           ,        ,99.975208,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.076         ,             ,                       ,          ,R_20210126_2.pdf,912796A33,20210126.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,85075000000,15460420000,13405000000,8625000000,44384145000,36885095000,142864145000,60970515000,24593400,8244642000,8244642000,5000000,5000000,151138380400,69244750400,2.34,13:01      ,5,18.38,               ,                ,                  ,0.3     ,0.424    ,0.375      ,        ,99.757963,           ,                    ,0.01036        ,1.875                  ,0.375       ,             ,               ,                         ,9161400.0,              ,             ,                       ,          ,R_20210126_3.pdf,91282CBH3,20210126.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,94455000000,15400100000,9900000000,2672350000,28496688000,15638228000,132851688000,33710678000,289670900,4635839900,4635839900,0,0,137777198800,38636188800,3.92,13:02      ,5,59.1,0.055          ,0.09            ,0.085             ,        ,         ,           ,        ,99.909,           ,                    ,               ,                       ,            ,             ,               ,                         ,151129900.0,0.091         ,             ,                       ,          ,R_20210126_4.pdf,912796C31,20210126.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,79365000000,14419952500,7800000000,2405900000,14563925000,8173931500,101728925000,24999784000,1691000,0,0,0,0,101730616000,25001475000,4.07,11:31      ,5,10.59,0.04           ,0.075           ,0.065             ,        ,         ,           ,        ,99.978125,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.076         ,             ,                       ,          ,R_20210127_1.pdf,912796F95,20210127.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,83360000000,16657740000,7550000000,1960875000,16661925000,11380042500,107571925000,29998657500,2112000,0,0,0,0,107574037000,30000769500,3.59,11:32      ,5,21.45,0.05           ,0.08            ,0.075             ,        ,         ,           ,        ,99.965778,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.081         ,             ,                       ,          ,R_20210127_2.pdf,912796H85,20210127.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,60485000000,13096210000,3600000000,300000000,14880235000,14578527500,78965235000,27974737500,25332700,3784425800,3784425800,0,0,82774993500,31784496000,2.82,13:01      ,5,33.17,               ,                ,                  ,        ,         ,           ,        ,100.0,           ,                    ,0.000358378    ,                       ,            ,             ,               ,                         ,12044700.0,              ,             ,                       ,          ,R_20210127_3.pdf,91282CBK6,20210127.0,0.02             ,0.049             ,0.04                ,0.049 ,2021-01-25               ,0.08,,,,,
                          ,87210000000,12995840000,8900000000,2254200000,19390800400,12881920400,115500800400,28131960400,917226200,2420042400,2420042400,951000000,951000000,119789069000,32420229000,3.91,11:31      ,5,33.52,0.015          ,0.055           ,0.035             ,        ,         ,           ,        ,99.995722,           ,                    ,               ,                       ,            ,             ,               ,                         ,770507900.0,0.056         ,             ,                       ,          ,R_20210128_1.pdf,912796C23,20210128.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,93080000000,13906040000,7100000000,1639600000,32533925000,18230093000,132713925000,33775733000,225848100,2823382800,2823382800,1000000000,1000000000,136763155900,37824963900,3.83,11:32      ,5,28.96,0.03           ,0.065           ,0.06              ,        ,         ,           ,        ,99.989889,           ,                    ,               ,                       ,            ,             ,               ,                         ,159049100.0,0.066         ,             ,                       ,          ,R_20210128_2.pdf,912796D22,20210128.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,81058000000,12161487500,15443600000,10094325000,46396645000,39738459500,142898245000,61994272000,5771500,8379799900,8379799900,0,0,151283816400,70379843400,2.3,13:02      ,5,51.45,               ,                ,                  ,0.6     ,0.754    ,0.703      ,        ,99.972779,           ,                    ,0.02072        ,3.75                   ,0.75        ,             ,               ,                         ,4570500.0,              ,             ,                       ,          ,R_20210128_3.pdf,91282CBJ9,20210128.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,123240000000,20662410000,9760000000,1579100000,40186385000,27846788000,173186385000,50088298000,573684200,6872643500,6872643500,339000000,339000000,180971712700,57873625700,3.41,11:32      ,5,66.91,0.04           ,0.07            ,0.06              ,        ,         ,           ,        ,99.964611,           ,                    ,               ,                       ,            ,             ,               ,                         ,306029200.0,0.071         ,             ,                       ,          ,R_20210201_1.pdf,912796C64,20210201.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,120133000000,27855890000,10425000000,4697050000,23885979000,20272463300,154443979000,52825403300,712327400,7276916700,7276916700,463000000,463000000,162896223100,61277647400,2.88,11:32      ,5,51.47,0.02           ,0.065           ,0.055             ,        ,         ,           ,        ,99.983569,           ,                    ,               ,                       ,            ,             ,               ,                         ,337012900.0,0.066         ,             ,                       ,          ,R_20210201_2.pdf,9127965A3,20210201.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,89025000000,17222342000,9150000000,2488560000,23207695000,10277705400,121382695000,29988607400,13596000,0,0,0,0,121396291000,30002203400,4.05,11:31      ,5,8.66,0.02           ,0.05            ,0.04              ,        ,         ,           ,        ,99.994167,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.051         ,             ,                       ,          ,R_20210202_1.pdf,9127964N6,20210202.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,89260000000,15850395000,8900000000,2368005000,21011800000,11763704500,119171800000,29982104500,18179000,0,0,0,0,119189979000,30000283500,3.97,11:31      ,5,57.73,0.03           ,0.06            ,0.055             ,        ,         ,           ,        ,99.980167,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.061         ,             ,                       ,          ,R_20210202_2.pdf,912796A41,20210202.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,78585000000,15046740000,9900000000,5386330000,7637000000,4565491000,96122000000,24998561000,2723000,0,0,0,0,96124723000,25001284000,3.84,11:31      ,5,3.46,0.02           ,0.055           ,0.045             ,        ,         ,           ,        ,99.983958,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.056         ,             ,                       ,          ,R_20210203_1.pdf,912796G29,20210203.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,81745000000,14862936000,10000000000,4432800000,15220000000,10703296000,106965000000,29999032000,1356000,0,0,0,0,106966356000,30000388000,3.57,11:32      ,5,96.16,0.03           ,0.055           ,0.055             ,        ,         ,           ,        ,99.976472,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.056         ,             ,                       ,          ,R_20210203_2.pdf,912796H93,20210203.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,90645000000,16650200000,10100000000,3581400000,13861617400,8565629400,114606617400,28797229400,810529900,2898491600,2898491600,393000000,393000000,118708638900,32899250900,3.86,11:31      ,5,61.2,0.0            ,0.03            ,0.02              ,        ,         ,           ,        ,99.997667,           ,                    ,               ,                       ,            ,             ,               ,                         ,653425800.0,0.03          ,             ,                       ,          ,R_20210204_1.pdf,912796C72,20210204.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,99050000000,18566750000,9050000000,2230750000,25544000000,13599222500,133644000000,34396722500,240392200,3381573500,3381573500,363000000,363000000,137628965700,38381688200,3.84,11:32      ,5,76.15,0.0            ,0.035           ,0.03              ,        ,         ,           ,        ,99.994556,           ,                    ,               ,                       ,            ,             ,               ,                         ,173695200.0,0.035         ,             ,                       ,          ,R_20210204_2.pdf,912796D71,20210204.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,120820000000,27521859000,11755000000,6561867500,19127453000,15872522500,151702453000,49956249000,665470000,5758321200,5758321200,380000000,380000000,158506244200,56760040200,2.99,11:31      ,5,29.77,0.01           ,0.05            ,0.035             ,        ,         ,           ,        ,99.974722,           ,                    ,               ,                       ,            ,             ,               ,                         ,283728900.0,0.051         ,             ,                       ,          ,R_20210208_1.pdf,9127964B2,20210208.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,118151000000,24492080000,14000000000,8360325000,29831771200,20023896200,161982771200,52876301200,648691200,6097046000,6097046000,476000000,476000000,169204508400,60098038400,3.02,11:32      ,5,54.71,0.0            ,0.035           ,0.025             ,        ,         ,           ,        ,99.991153,           ,                    ,               ,                       ,            ,             ,               ,                         ,289903300.0,0.035         ,             ,                       ,          ,R_20210208_2.pdf,912796A25,20210208.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,82910000000,19403420000,10600000000,6226175000,9490938000,4363213000,103000938000,29992808000,8180000,0,0,0,0,103009118000,30000988000,3.43,11:31      ,5,46.85,0.01           ,0.035           ,0.025             ,        ,         ,           ,        ,99.995917,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.035         ,             ,                       ,          ,R_20210209_1.pdf,9127962F5,20210209.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,78910000000,12436630000,10350000000,3953055000,24766870000,13601117500,114026870000,29990802500,10757000,0,0,0,0,114037627000,30001559500,3.8,11:32      ,5,76.83,0.02           ,0.04            ,0.035             ,        ,         ,           ,        ,99.986778,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.041         ,             ,                       ,          ,R_20210209_2.pdf,912796B24,20210209.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,83931000000,18059920000,14387000000,9286000000,40225000000,30512000000,138543000000,57857920000,32120400,21041170200,21041170200,110000000,110000000,159726290600,79041210600,2.39,13:01      ,5,11.36,               ,                ,                  ,0.09    ,0.196    ,0.165      ,        ,99.787923,           ,                    ,0.00345        ,0.625                  ,0.125       ,             ,               ,                         ,18289400.0,              ,             ,                       ,          ,R_20210209_3.pdf,91282CBM2,20210209.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,79060000000,18081592000,7175000000,2108180000,10714025000,9808645000,96949025000,29998417000,1830000,0,0,0,0,96950855000,30000247000,3.23,11:31      ,5,51.76,0.02           ,0.055           ,0.05              ,        ,         ,           ,        ,99.976472,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.056         ,             ,                       ,          ,R_20210210_1.pdf,912796J26,20210210.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,71125000000,13380180000,7000000000,2533060000,12080800000,9086383000,90205800000,24999623000,871000,0,0,0,0,90206671000,25000494000,3.61,11:31      ,5,25.62,0.02           ,0.045           ,0.04              ,        ,         ,           ,        ,99.986875,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.046         ,             ,                       ,          ,R_20210210_2.pdf,912796G37,20210210.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,55702000000,8387105000,11695000000,7753035000,29564674000,24836683200,96961674000,40976823200,23219900,14873930700,14873930700,0,0,111858824600,55873973800,2.37,13:01      ,5,32.14,               ,                ,                  ,0.08    ,1.155    ,1.105      ,        ,99.717501,           ,                    ,0.03108        ,5.625                  ,1.125       ,             ,               ,                         ,13001900.0,              ,             ,                       ,          ,R_20210210_3.pdf,91282CBL4,20210210.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,89530000000,16024565000,10750000000,4280650000,17790000000,14096950000,118070000000,34402165000,222103800,3309305900,3309305900,376000000,376000000,121977409700,38309574700,3.39,11:31      ,5,86.13,0.0            ,0.035           ,0.03              ,        ,         ,           ,        ,99.994556,           ,                    ,               ,                       ,            ,             ,               ,                         ,133360800.0,0.035         ,             ,                       ,          ,R_20210211_1.pdf,912796D89,20210211.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,84610000000,11882330000,10000000000,3353050000,27006021600,13404161800,121616021600,28639541800,802258400,2836548000,2836548000,559000000,559000000,125813828000,32837348200,4.1,11:31      ,5,50.61,0.0            ,0.03            ,0.02              ,        ,         ,           ,        ,99.997667,           ,                    ,               ,                       ,            ,             ,               ,                         ,619116700.0,0.03          ,             ,                       ,          ,R_20210211_2.pdf,912796C80,20210211.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,35006000000,5992955200,7108300000,4679620000,16635840000,16316740000,58750140000,26989315200,10704800,9795027400,9795027400,0,0,68555872200,36795047400,2.18,13:01      ,5,48.16,               ,                ,                  ,1.82    ,1.933    ,1.87       ,        ,98.68436,           ,                    ,0.0518         ,9.375                  ,1.875       ,             ,               ,                         ,5152800.0,              ,             ,                       ,          ,R_20210211_3.pdf,912810SU3,20210211.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,103890000000,23210275000,9000000000,2316625000,33105888000,27342010500,145995888000,52868910500,631916500,7117584600,7117584600,500000000,500000000,154245389100,61118411600,2.72,11:31      ,5,95.55,0.01           ,0.04            ,0.035             ,        ,         ,           ,        ,99.989889,           ,                    ,               ,                       ,            ,             ,               ,                         ,315620700.0,0.041         ,             ,                       ,          ,R_20210216_1.pdf,9127962Y4,20210216.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,109420000000,23865849000,8070000000,1728895000,35763577000,24516843400,153253577000,50111587400,477471900,6722163200,6722163200,413000000,413000000,160866212100,57724222500,3.02,11:32      ,5,10.19,0.02           ,0.06            ,0.05              ,        ,         ,           ,        ,99.969667,           ,                    ,               ,                       ,            ,             ,               ,                         ,237358900.0,0.061         ,             ,                       ,          ,R_20210216_2.pdf,912796D48,20210216.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,72621000000,16741997000,6750000000,2226200000,13716500000,11017945000,93087500000,29986142000,14003000,0,0,0,0,93101503000,30000145000,3.1,13:01      ,5,23.81,0.01           ,0.04            ,0.03              ,        ,         ,           ,        ,99.995333,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.041         ,             ,                       ,          ,R_20210216_3.pdf,9127964P1,20210216.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,72810000000,17506590000,6410000000,2826470000,17916000000,9658072000,97136000000,29991132000,9156000,0,0,0,0,97145156000,30000288000,3.24,13:01      ,5,32.7,0.015          ,0.05            ,0.045             ,        ,         ,           ,        ,99.983472,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.051         ,             ,                       ,          ,R_20210216_4.pdf,9127963H0,20210216.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,36206000000,7851713000,6816000000,4323538000,14975650000,14821284500,57997650000,26996535500,3471300,5849038000,5849038000,0,0,63850159300,32849044800,2.15,13:02      ,5,12.69,               ,                ,                  ,0.88    ,1.92     ,1.85       ,        ,99.256119,           ,                    ,0.72514        ,9.375                  ,1.875       ,             ,               ,                         ,1887300.0,              ,             ,                       ,          ,R_20210217_1.pdf,912810SW9,20210217.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,80960000000,15671418000,11700000000,5669050000,15562614800,7371123800,108222614800,28711591800,848717800,2934322900,2934322900,440000000,440000000,112445655500,32934632500,3.65,11:31      ,5,62.54,0.0            ,0.025           ,0.02              ,        ,         ,           ,        ,99.998056,           ,                    ,               ,                       ,            ,             ,               ,                         ,704249800.0,0.025         ,             ,                       ,          ,R_20210218_1.pdf,912796C98,20210218.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,91080000000,15563856000,11300000000,5364200000,29241680000,13458238000,131621680000,34386294000,213906000,3423376600,3423376600,400000000,400000000,135658962600,38423576600,3.78,11:32      ,5,32.84,0.0            ,0.03            ,0.02              ,        ,         ,           ,        ,99.995333,           ,                    ,               ,                       ,            ,             ,               ,                         ,147511000.0,0.03          ,             ,                       ,          ,R_20210218_2.pdf,912796D97,20210218.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,11682000000,1545315000,1674000000,1314000000,7453003000,6117611000,20809003000,8976926000,23093900,0,0,0,0,20832096900,9000019900,2.31,13:01      ,5,24.42,               ,                ,                  ,-0.18   ,-0.04    ,-0.13      ,        ,105.014087,           ,0.240060073         ,               ,                       ,0.125       ,             ,104.975246     ,0.03798                  ,13607900.0,              ,105.014087   ,0.03799                ,1.00037   ,R_20210218_3.pdf,912810SV1,20210218.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,114090000000,26950078000,11025000000,3819245000,28627140400,21574506700,153742140400,52343829700,658220800,5990731900,5990731900,1000000000,1000000000,161391093100,59992782400,2.88,11:32      ,5,38.63,0.0            ,0.03            ,0.02              ,        ,         ,           ,        ,99.992417,           ,                    ,               ,                       ,            ,             ,               ,                         ,344800400.0,0.03          ,             ,                       ,          ,R_20210222_1.pdf,912796A33,20210222.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,115370000000,29238367500,9175000000,3279750000,17356114400,16934276900,141901114400,49452394400,548555900,5657913400,5657913400,1000000000,1000000000,149107583700,56658863700,2.81,11:32      ,5,73.65,0.01           ,0.045           ,0.035             ,        ,         ,           ,        ,99.97725,           ,                    ,               ,                       ,            ,             ,               ,                         ,223397900.0,0.046         ,             ,                       ,          ,R_20210222_2.pdf,912796D55,20210222.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,83740000000,17582722500,8415000000,1165000000,21890610000,15013916000,114045610000,33761638500,233772600,3771942200,3771942200,5000000,5000000,118056324800,37772353300,3.36,11:31      ,5,94.97,0.035          ,0.07            ,0.065             ,        ,         ,           ,        ,99.929222,           ,                    ,               ,                       ,            ,             ,               ,                         ,125277600.0,0.071         ,             ,                       ,          ,R_20210223_1.pdf,912796D30,20210223.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,74410000000,16101402000,8450000000,2651550000,14343800000,11242260000,97203800000,29995212000,5585000,0,0,0,0,97209385000,30000797000,3.24,11:32      ,5,48.66,0.0            ,0.025           ,0.02              ,        ,         ,           ,        ,99.997083,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.025         ,             ,                       ,          ,R_20210223_2.pdf,9127964X4,20210223.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,84567000000,18313622500,12573000000,7168925000,48854945000,34199765800,145994945000,59682313300,117816600,12997862400,12997862400,200000000,200000000,159310624000,72997992300,2.44,13:02      ,5,58.77,               ,                ,                  ,0.03    ,0.119    ,0.098      ,        ,100.011965,           ,                    ,0.0034         ,0.625                  ,0.125       ,             ,               ,                         ,74190600.0,              ,             ,                       ,          ,R_20210223_3.pdf,91282CBN0,20210223.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,76560000000,17919844000,6885000000,1471650000,11467000000,10607076000,94912000000,29998570000,1716000,0,0,0,0,94913716000,30000286000,3.16,11:31      ,5,78.22,0.02           ,0.045           ,0.04              ,        ,         ,           ,        ,99.985125,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,0.046         ,             ,                       ,          ,R_20210224_1.pdf,912796H36,20210224.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,55077000000,10201752000,3025000000,275000000,16874000000,15510608000,74976000000,25987360000,13084500,0,0,0,0,74989084500,26000444500,2.88,11:32      ,5,65.92,               ,                ,                  ,        ,         ,           ,        ,100.007815,           ,                    ,0.006942115    ,                       ,            ,             ,               ,                         ,2967500.0,              ,             ,                       ,          ,R_20210224_2.pdf,91282CBK6,20210224.0,0.01             ,0.045             ,0.038               ,0.049 ,2021-02-22               ,0.03,,,,,
                          ,84402000000,17417705000,13271000000,8770000000,38648275000,34787275000,136321275000,60974980000,23028100,13214493400,13214493400,2000000,2000000,149560796500,74214501500,2.24,13:01      ,5,93.49,               ,                ,                  ,0.47    ,0.621    ,0.57       ,        ,99.405518,           ,                    ,0.01359        ,2.5                    ,0.5         ,             ,               ,                         ,9986100.0,              ,             ,                       ,          ,R_20210224_3.pdf,91282CBQ3,20210224.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,84480000000,20175160000,6600000000,1850000000,14614425000,11824649000,105694425000,33849809000,151785100,2820255400,2820255400,1000000000,1000000000,109666465500,37821849500,3.05,11:31      ,5,76.96,0.01           ,0.04            ,0.035             ,        ,         ,           ,        ,99.993778,           ,                    ,               ,                       ,            ,             ,               ,                         ,91139100.0,0.041         ,             ,                       ,          ,R_20210225_1.pdf,912796F20,20210225.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,75460000000,13962950000,7350000000,2600000000,14238065400,11532590400,97048065400,28095540400,905048200,2417361800,2417361800,1000000000,1000000000,101370475400,32417950400,3.3,11:32      ,5,18.35,0.0            ,0.035           ,0.025             ,        ,         ,           ,        ,99.997278,           ,                    ,               ,                       ,            ,             ,               ,                         ,753562900.0,0.035         ,             ,                       ,          ,R_20210225_2.pdf,912796D22,20210225.0,                 ,                  ,                    ,      ,                         ,,,,,,
