Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Type,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"46,524,435.56",COLGATE-PALMOLIVE,"46,524,435.56",75.59,Consumer Staples,"615,484.00",CL,,0.15,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"45,995,594.58",CADENCE DESIGN SYSTEMS INC,"45,995,594.58",226.89,Information Technology,"202,722.00",CDNS,,0.15,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"45,557,732.88",SHERWIN WILLIAMS,"45,557,732.88",255.42,Materials,"178,364.00",SHW,,0.15,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,862,048.00",TARGET CORP,"44,862,048.00",130.05,Consumer Staples,"344,960.00",TGT,,0.15,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,696,493.62",HCA HEALTHCARE INC,"44,696,493.62",291.49,Health Care,"153,338.00",HCA,,0.15,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,078,500.20",FORD MOTOR CO,"44,078,500.20",14.98,Consumer Discretionary,"2,942,490.00",F,,0.14,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"43,694,385.00",FEDEX CORP,"43,694,385.00",251.25,Industrials,"173,908.00",FDX,,0.14,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"42,876,696.94",CHIPOTLE MEXICAN GRILL INC,"42,876,696.94","2,077.46",Consumer Discretionary,"20,639.00",CMG,,0.14,2023-07-07,iShares Russell 1000 ETF,iwb
"Jan 01, 1970",Equity,USD,NASDAQ,1.0,United States,USD,"42,772,560.84",OREILLY AUTOMOTIVE INC,"42,772,560.84",934.47,Consumer Discretionary,"45,772.00",ORLY,,0.14,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"42,695,778.80",MCKESSON CORP,"42,695,778.80",414.80,Health Care,"102,931.00",MCK,,0.14,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"41,363,115.36",FREEPORT MCMORAN INC,"41,363,115.36",38.64,Materials,"1,070,474.00",FCX,,0.14,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"41,156,136.74",GENERAL MOTORS,"41,156,136.74",39.61,Consumer Discretionary,"1,039,034.00",GM,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"40,751,577.66",EDWARDS LIFESCIENCES CORP,"40,751,577.66",90.26,Health Care,"451,491.00",EW,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"40,409,169.57",MOODYS CORP,"40,409,169.57",339.57,Financials,"119,001.00",MCO,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"40,297,665.90",HUMANA INC,"40,297,665.90",430.14,Health Care,"93,685.00",HUM,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"40,118,212.53",3M,"40,118,212.53",97.29,Industrials,"412,357.00",MMM,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,740,699.13",SNOWFLAKE CLASS A,"39,740,699.13",170.61,Information Technology,"232,933.00",SNOW,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"39,613,370.40",AIRBNB INC CLASS A,"39,613,370.40",130.32,Consumer Discretionary,"303,970.00",ABNB,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,277,465.65",GENERAL DYNAMICS CORP,"39,277,465.65",214.15,Industrials,"183,411.00",GD,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,063,085.74",MARATHON PETROLEUM CORP,"39,063,085.74",118.02,Energy,"330,987.00",MPC,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,691,355.04",NORFOLK SOUTHERN CORP,"38,691,355.04",226.72,Industrials,"170,657.00",NSC,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,545,308.36",US BANCORP,"38,545,308.36",33.54,Financials,"1,149,234.00",USB,,0.13,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,130,801.50",EMERSON ELECTRIC,"38,130,801.50",88.94,Industrials,"428,725.00",EMR,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"37,935,497.60",MARVELL TECHNOLOGY INC,"37,935,497.60",59.15,Information Technology,"641,344.00",MRVL,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"37,826,954.00",ROPER TECHNOLOGIES INC,"37,826,954.00",476.41,Information Technology,"79,400.00",ROP,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"37,522,179.99",CROWN CASTLE INC,"37,522,179.99",115.53,Real Estate,"324,783.00",CCI,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"37,513,803.33",PNC FINANCIAL SERVICES GROUP INC,"37,513,803.33",125.61,Financials,"298,653.00",PNC,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"36,833,583.32",DEXCOM INC,"36,833,583.32",126.71,Health Care,"290,692.00",DXCM,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,795,034.26",PARKER-HANNIFIN CORP,"36,795,034.26",384.17,Industrials,"95,778.00",PH,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"36,774,672.40",FORTINET INC,"36,774,672.40",74.68,Information Technology,"492,430.00",FTNT,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,531,236.64",AMPHENOL CORP CLASS A,"36,531,236.64",83.62,Information Technology,"436,872.00",APH,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,159,190.56",MOTOROLA SOLUTIONS INC,"36,159,190.56",291.87,Information Technology,"123,888.00",MSI,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,022,992.00",PIONEER NATURAL RESOURCE,"36,022,992.00",206.40,Energy,"174,530.00",PXD,,0.12,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"35,129,842.56",MARRIOTT INTERNATIONAL INC CLASS A,"35,129,842.56",185.66,Consumer Discretionary,"189,216.00",MAR,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"34,961,651.02",MICROCHIP TECHNOLOGY INC,"34,961,651.02",86.62,Information Technology,"403,621.00",MCHP,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"34,702,394.76",TRANSDIGM GROUP INC,"34,702,394.76",883.08,Industrials,"39,297.00",TDG,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"34,584,155.70",JOHNSON CONTROLS INTERNATIONAL PLC,"34,584,155.70",66.90,Industrials,"516,953.00",JCI,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"34,367,227.20",KIMBERLY CLARK CORP,"34,367,227.20",135.36,Consumer Staples,"253,895.00",KMB,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"34,356,818.32",PHILLIPS,"34,356,818.32",99.44,Energy,"345,503.00",PSX,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"34,294,149.40",ECOLAB INC,"34,294,149.40",183.40,Materials,"186,991.00",ECL,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"34,100,869.74",SEMPRA,"34,100,869.74",144.13,Utilities,"236,598.00",SRE,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"33,992,805.15",AUTOZONE INC,"33,992,805.15","2,469.51",Consumer Discretionary,"13,765.00",AZO,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"33,979,795.35",ARTHUR J GALLAGHER,"33,979,795.35",214.05,Financials,"158,747.00",AJG,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"33,760,348.55",PUBLIC STORAGE REIT,"33,760,348.55",287.09,Real Estate,"117,595.00",PSA,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Money Market,USD,-,1.0,United States,USD,"33,348,160.48",BLK CSH FND TREASURY SL AGENCY,"33,348,160.48",1.00,Cash and/or Derivatives,"33,348,160.00",XTSLA,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"33,277,296.30",ESTEE LAUDER INC CLASS A,"33,277,296.30",192.46,Consumer Staples,"172,905.00",EL,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"33,109,829.22",GENERAL MILLS INC,"33,109,829.22",75.17,Consumer Staples,"440,466.00",GIS,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"32,817,376.96",DOMINION ENERGY INC,"32,817,376.96",52.24,Utilities,"628,204.00",D,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,585,923.97",AMERICAN ELECTRIC POWER INC,"32,585,923.97",84.29,Utilities,"386,593.00",AEP,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,478,570.96",AUTODESK INC,"32,478,570.96",201.57,Information Technology,"161,128.00",ADSK,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,440,283.76",WORKDAY INC CLASS A,"32,440,283.76",218.73,Information Technology,"148,312.00",WDAY,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"32,297,003.28",TRANE TECHNOLOGIES PLC,"32,297,003.28",189.19,Industrials,"170,712.00",TT,,0.11,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"32,013,608.40",AMERICAN INTERNATIONAL GROUP INC,"32,013,608.40",58.20,Financials,"550,062.00",AIG,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"31,749,107.06",PACCAR INC,"31,749,107.06",82.31,Industrials,"385,726.00",PCAR,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"31,724,170.68",ARCHER DANIELS MIDLAND,"31,724,170.68",78.01,Consumer Staples,"406,668.00",ADM,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"31,674,565.28",TRUIST FINANCIAL CORP,"31,674,565.28",31.88,Financials,"993,556.00",TFC,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"31,604,499.40",AFLAC INC,"31,604,499.40",70.04,Financials,"451,235.00",AFL,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"31,191,107.76",CINTAS CORP,"31,191,107.76",480.24,Industrials,"64,949.00",CTAS,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"31,167,470.59",MONSTER BEVERAGE CORP,"31,167,470.59",55.87,Consumer Staples,"557,857.00",MNST,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"31,049,536.64",VALERO ENERGY CORP,"31,049,536.64",114.88,Energy,"270,278.00",VLO,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,811,764.65",CARRIER GLOBAL CORP,"30,811,764.65",49.33,Industrials,"624,605.00",CARR,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"30,747,137.40",IDEXX LABORATORIES INC,"30,747,137.40",498.01,Health Care,"61,740.00",IDXX,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,726,666.60",CORTEVA INC,"30,726,666.60",57.30,Materials,"536,242.00",CTVA,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,706,372.52",CAPITAL ONE FINANCIAL CORP,"30,706,372.52",108.04,Financials,"284,213.00",COF,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,656,194.94",OCCIDENTAL PETROLEUM CORP,"30,656,194.94",58.61,Energy,"523,054.00",OXY,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"30,596,382.72",EXELON CORP,"30,596,382.72",40.96,Utilities,"746,982.00",EXC,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,564,499.60",NUCOR CORP,"30,564,499.60",161.95,Materials,"188,728.00",NUE,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"30,378,013.50",ON SEMICONDUCTOR CORP,"30,378,013.50",93.30,Information Technology,"325,595.00",ON,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"30,343,554.54",LULULEMON ATHLETICA INC,"30,343,554.54",363.74,Consumer Discretionary,"83,421.00",LULU,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,020,905.17",WILLIAMS INC,"30,020,905.17",32.73,Energy,"917,229.00",WMB,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"30,003,263.48",MODERNA INC,"30,003,263.48",118.87,Health Care,"252,404.00",MRNA,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,969,212.68",IQVIA HOLDINGS INC,"29,969,212.68",216.81,Health Care,"138,228.00",IQV,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"29,806,035.06",BIOGEN INC,"29,806,035.06",275.07,Health Care,"108,358.00",BIIB,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,732,736.64",WELLTOWER INC,"29,732,736.64",79.81,Real Estate,"372,544.00",WELL,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,728,423.12",APOLLO GLOBAL MANAGEMENT INC,"29,728,423.12",76.01,Financials,"391,112.00",APO,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,706,370.00",ARISTA NETWORKS INC,"29,706,370.00",158.00,Information Technology,"188,015.00",ANET,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,669,015.90",TRAVELERS COMPANIES INC,"29,669,015.90",171.65,Financials,"172,846.00",TRV,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,520,568.77",REALTY INCOME REIT CORP,"29,520,568.77",59.57,Real Estate,"495,561.00",O,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,098,877.57",CONSTELLATION BRANDS INC CLASS A,"29,098,877.57",253.49,Consumer Staples,"114,793.00",STZ,,0.1,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,838,591.55",SIMON PROPERTY GROUP REIT INC,"28,838,591.55",118.55,Real Estate,"243,261.00",SPG,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"28,590,283.92",CHARTER COMMUNICATIONS INC CLASS A,"28,590,283.92",371.94,Communication,"76,868.00",CHTR,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,586,306.88",HILTON WORLDWIDE HOLDINGS INC,"28,586,306.88",148.32,Consumer Discretionary,"192,734.00",HLT,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"28,401,906.06",COPART INC,"28,401,906.06",88.11,Industrials,"322,346.00",CPRT,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,246,916.70",DOW INC,"28,246,916.70",53.10,Materials,"531,957.00",DOW,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,230,088.02",SYSCO CORP,"28,230,088.02",74.33,Consumer Staples,"379,794.00",SYY,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,072,810.26",ROCKWELL AUTOMATION INC,"28,072,810.26",325.38,Industrials,"86,277.00",ROK,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,050,522.75",YUM BRANDS INC,"28,050,522.75",133.45,Consumer Discretionary,"210,195.00",YUM,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,003,517.04",HESS CORP,"28,003,517.04",134.41,Energy,"208,344.00",HES,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,938,027.11",METLIFE INC,"27,938,027.11",57.61,Financials,"484,951.00",MET,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,811,605.85",DOLLAR GENERAL CORP,"27,811,605.85",169.33,Consumer Staples,"164,245.00",DG,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,717,053.42",L3HARRIS TECHNOLOGIES INC,"27,717,053.42",194.66,Industrials,"142,387.00",LHX,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,Nyse Mkt Llc,1.0,United States,USD,"27,666,467.91",CHENIERE ENERGY INC,"27,666,467.91",152.19,Energy,"181,789.00",LNG,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,523,720.32",PAYCHEX INC,"27,523,720.32",113.44,Industrials,"242,628.00",PAYX,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,497,284.50",CENTENE CORP,"27,497,284.50",66.50,Health Care,"413,493.00",CNC,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,471,889.50",MSCI INC,"27,471,889.50",471.75,Financials,"58,234.00",MSCI,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,463,582.93",BLOCK INC CLASS A,"27,463,582.93",67.27,Financials,"408,259.00",SQ,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,334,496.66",OLD DOMINION FREIGHT LINE INC,"27,334,496.66",369.94,Industrials,"73,889.00",ODFL,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,218,979.48",AMETEK INC,"27,218,979.48",157.08,Industrials,"173,281.00",AME,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,054,881.82",ROSS STORES INC,"27,054,881.82",107.46,Consumer Discretionary,"251,767.00",ROST,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,960,088.88",HERSHEY FOODS,"26,960,088.88",242.98,Consumer Staples,"110,956.00",HSY,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,917,717.64",D R HORTON INC,"26,917,717.64",115.39,Consumer Discretionary,"233,276.00",DHI,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,918,956.32",OTIS WORLDWIDE CORP,"26,918,956.32",86.86,Industrials,"309,912.00",OTIS,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,576,371.65",FIDELITY NATIONAL INFORMATION SERV,"26,576,371.65",59.27,Financials,"448,395.00",FIS,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,567,560.17",KKR AND CO INC,"26,567,560.17",54.87,Financials,"484,191.00",KKR,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,561,452.80",ELECTRONIC ARTS INC,"26,561,452.80",129.20,Communication,"205,584.00",EA,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,305,585.32",AMERIPRISE FINANCE INC,"26,305,585.32",332.62,Financials,"79,086.00",AMP,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,290,756.38",BANK OF NEW YORK MELLON CORP,"26,290,756.38",44.38,Financials,"592,401.00",BK,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,263,533.10",COSTAR GROUP INC,"26,263,533.10",86.78,Real Estate,"302,645.00",CSGP,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,181,141.20",CUMMINS INC,"26,181,141.20",245.80,Industrials,"106,514.00",CMI,,0.09,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"25,971,758.98",WW GRAINGER INC,"25,971,758.98",776.18,Industrials,"33,461.00",GWW,,0.08,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"25,944,633.00",AGILENT TECHNOLOGIES INC,"25,944,633.00",117.00,Health Care,"221,749.00",A,,0.08,2023-07-07,iShares Russell 1000 ETF,iwb
