Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Type,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,NASDAQ,1.0,United States,USD,"33,713,632.91",HIBBETT INC,"33,713,632.91",37.67,Consumer Discretionary,"894,973.00",HIBB,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"33,645,684.05",CHATHAM LODGING TRUST REIT,"33,645,684.05",9.71,Real Estate,"3,465,055.00",CLDT,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,961,371.56",CENTURY ALUMINUM,"32,961,371.56",9.08,Materials,"3,630,107.00",CENX,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,669,474.76",WORLD ACCEPTANCE CORP,"32,669,474.76",139.08,Financials,"234,897.00",WRLD,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"32,552,625.00",AARONS COMPANY INC,"32,552,625.00",15.00,Consumer Discretionary,"2,170,175.00",AAN,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,467,352.94",QUINSTREET INC,"32,467,352.94",9.09,Communication,"3,571,766.00",QNST,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,371,142.08",EZCORP NON VOTING INC CLASS A,"32,371,142.08",8.74,Financials,"3,703,792.00",EZPW,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"32,248,922.68",WHITESTONE REIT,"32,248,922.68",9.88,Real Estate,"3,264,061.00",WSR,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,193,525.60",UNIQURE NV,"32,193,525.60",10.95,Health Care,"2,940,048.00",QURE,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"32,019,922.48",NORTHFIELD BANCORP INC,"32,019,922.48",11.18,Financials,"2,864,036.00",NFBK,EQUITY,0.05,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"31,288,290.05",AMBAC FINANCIAL GROUP INC,"31,288,290.05",14.11,Financials,"2,217,455.00",AMBC,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"31,057,284.20",FULTON FINANCIAL CORP,"31,057,284.20",12.55,Financials,"2,474,684.00",FULT,SWAP,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"30,901,717.32",HAVERTY FURNITURE COMPANIES INC,"30,901,717.32",33.01,Consumer Discretionary,"936,132.00",HVT,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"30,336,747.97",NETGEAR INC,"30,336,747.97",14.87,Information Technology,"2,040,131.00",NTGR,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,812,355.51",UNIVERSAL INSURANCE HOLDINGS INC,"29,812,355.51",15.41,Financials,"1,934,611.00",UVE,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,647,250.88",MOVADO GROUP INC,"29,647,250.88",27.04,Consumer Discretionary,"1,096,422.00",MOV,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"29,131,088.76",PITNEY BOWES INC,"29,131,088.76",3.69,Industrials,"7,894,604.00",PBI,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"28,576,481.83",HCI GROUP INC,"28,576,481.83",59.93,Financials,"476,831.00",HCI,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"28,037,586.94",OFFICE PROPERTIES INCOME TRUST,"28,037,586.94",8.14,Real Estate,"3,444,421.00",OPI,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,919,345.67",PAR PACIFIC HOLDINGS INC,"27,919,345.67",27.01,Energy,"1,033,667.00",PARR,SWAP,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,882,309.30",LIQUIDITY SERVICES INC,"27,882,309.30",16.86,Industrials,"1,653,755.00",LQDT,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,750,300.85",NATIONAL PRESTO INDUSTRIES INC,"27,750,300.85",76.81,Industrials,"361,285.00",NPK,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,654,995.76",SHOE CARNIVAL INC,"27,654,995.76",23.24,Consumer Discretionary,"1,189,974.00",SCVL,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,399,936.10",ATN INTERNATIONAL INC,"27,399,936.10",36.10,Communication,"759,001.00",ATNI,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"27,371,797.92",ORION OFFICE REIT INC,"27,371,797.92",6.88,Real Estate,"3,978,459.00",ONL,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"27,122,083.84",AMC NETWORKS CLASS A INC,"27,122,083.84",13.12,Communication,"2,067,232.00",AMCX,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,827,087.92",THE MARCUS CORP,"26,827,087.92",15.38,Communication,"1,744,284.00",MCS,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,756,169.10",CENTRAL GARDEN AND PET,"26,756,169.10",39.10,Consumer Staples,"684,301.00",CENT,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,694,554.64",ANGIODYNAMICS INC,"26,694,554.64",9.69,Health Care,"2,754,856.00",ANGO,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,681,164.80",ENANTA PHARMACEUTICALS INC,"26,681,164.80",19.20,Health Care,"1,389,644.00",ENTA,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,454,881.52",CENTRAL PACIFIC FINANCIAL CORP,"26,454,881.52",16.56,Financials,"1,597,517.00",CPF,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,352,947.74",MERCER INTERNATIONAL INC,"26,352,947.74",9.17,Materials,"2,873,822.00",MERC,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"26,310,357.11",RE MAX HOLDINGS INC CLASS A,"26,310,357.11",20.47,Real Estate,"1,285,313.00",RMAX,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"26,144,369.46",ANIKA THERAPEUTICS INC,"26,144,369.46",25.38,Health Care,"1,030,117.00",ANIK,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"25,665,878.04",FORRESTER RESEARCH INC,"25,665,878.04",31.24,Industrials,"821,571.00",FORR,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"25,004,987.28",COMPUTER PROGRAMS AND SYSTEMS INC,"25,004,987.28",24.84,Health Care,"1,006,642.00",CPSI,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"24,942,329.19",VANDA PHARMACEUTICALS INC,"24,942,329.19",6.03,Health Care,"4,136,373.00",VNDA,EQUITY,0.04,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"24,507,851.48",RADNET INC,"24,507,851.48",30.59,Health Care,"801,172.00",RDNT,SWAP,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"24,344,391.76",ITEOS THERAPEUTICS INC,"24,344,391.76",13.91,Health Care,"1,750,136.00",ITOS,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"24,228,089.28",ORASURE TECHNOLOGIES INC,"24,228,089.28",4.71,Health Care,"5,143,968.00",OSUR,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"23,060,899.68",EMERGENT BIOSOLUTIONS INC,"23,060,899.68",7.28,Health Care,"3,167,706.00",EBS,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"22,712,739.66",PACWEST BANCORP,"22,712,739.66",8.46,Financials,"2,684,721.00",PACW,SWAP,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"22,452,990.60",CONSOLIDATED COMMUNICATIONS HOLDIN,"22,452,990.60",4.12,Communication,"5,449,755.00",CNSL,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"21,863,134.67",PHIBRO ANIMAL HEALTH CORP CLASS A,"21,863,134.67",14.71,Health Care,"1,486,277.00",PAHC,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"20,045,117.89",COHERUS BIOSCIENCES INC,"20,045,117.89",4.27,Health Care,"4,694,407.00",CHRS,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"18,063,796.08",PREFERRED BANK,"18,063,796.08",59.16,Financials,"305,338.00",PFBC,SWAP,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"17,800,002.22",FUTUREFUEL CORP,"17,800,002.22",9.46,Materials,"1,881,607.00",FF,EQUITY,0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"16,516,902.96",GREEN PLAINS INC,"16,516,902.96",33.36,Energy,"495,111.00",GPRE,SWAP,0.02,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"16,465,659.41",GENWORTH FINANCIAL A INC,"16,465,659.41",5.69,Financials,"2,893,789.00",GNW,SWAP,0.02,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"13,697,213.56",ZYNEX INC,"13,697,213.56",9.22,Health Care,"1,485,598.00",ZYXI,EQUITY,0.02,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"13,312,911.99",AMBAC FINANCIAL GROUP INC,"13,312,911.99",14.11,Financials,"943,509.00",AMBC,SWAP,0.02,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"12,903,675.39",PITNEY BOWES INC,"12,903,675.39",3.69,Industrials,"3,496,931.00",PBI,SWAP,0.02,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"11,002,777.66",ATLANTIC UNION BANKSHARES CORP,"11,002,777.66",27.86,Financials,"394,931.00",AUB,SWAP,0.02,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"10,043,303.47",FORTREA HOLDINGS INC,"10,043,303.47",32.21,Health Care,"311,807.00",FTRE,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
"Feb 01, 2009",Cash Collateral and Margins,USD,-,1.0,United States,USD,"9,513,000.00",CASH COLLATERAL MSFUT USD,"9,513,000.00",100.00,Cash and/or Derivatives,"9,513,000.00",MSFUT,COLLATERAL,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"6,355,957.36",WASHINGTON FEDERAL INC,"6,355,957.36",27.76,Financials,"228,961.00",WAFD,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"5,623,486.14",TRIUMPH GROUP INC,"5,623,486.14",12.29,Industrials,"457,566.00",TGI,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,817,802.33",ADEIA INC,"4,817,802.33",11.77,Information Technology,"409,329.00",ADEA,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,744,220.84",TRUSTMARK CORP,"4,744,220.84",22.52,Financials,"210,667.00",TRMK,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"4,736,242.80",CENTRAL PACIFIC FINANCIAL CORP,"4,736,242.80",16.56,Financials,"286,005.00",CPF,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,779,663.25",EMPLOYERS HOLDINGS INC,"3,779,663.25",36.15,Financials,"104,555.00",EIG,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,742,423.06",PROASSURANCE CORP,"3,742,423.06",15.43,Financials,"242,542.00",PRA,SWAP,0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,406,417.24",EASTERLY GOVERNMENT PROPERTIES INC,"3,406,417.24",14.86,Real Estate,"229,234.00",DEA,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"3,408,547.04",HORACE MANN EDUCATORS CORP,"3,408,547.04",28.72,Financials,"118,682.00",HMN,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Cash,USD,-,1.0,United States,USD,"3,395,750.13",USD CASH(Corp Act),"3,395,750.13",100.00,Cash and/or Derivatives,"3,395,750.00",USD,CASH,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"2,909,607.12",NEXPOINT RESIDENTIAL TRUST INC,"2,909,607.12",48.72,Real Estate,"59,721.00",NXRT,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"2,159,850.06",COMMUNITY BANK SYSTEM INC,"2,159,850.06",45.46,Financials,"47,511.00",CBU,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,897,526.40",MR COOPER GROUP INC,"1,897,526.40",52.36,Financials,"36,240.00",COOP,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,664,137.09",SIMMONS FIRST NATIONAL CORP CLASS,"1,664,137.09",17.93,Financials,"92,813.00",SFNC,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,480,032.20",WSFS FINANCIAL CORP,"1,480,032.20",39.35,Financials,"37,612.00",WSFS,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,398,648.12",FIRST FINANCIAL BANCORP,"1,398,648.12",22.06,Financials,"63,402.00",FFBC,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,257,119.20",TRUSTCO BANK CORP,"1,257,119.20",29.35,Financials,"42,832.00",TRST,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"941,878.12",SAFETY INSURANCE GROUP INC,"941,878.12",68.63,Financials,"13,724.00",SAFT,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"857,591.10",NORTHWEST BANCSHARES INC,"857,591.10",11.15,Financials,"76,914.00",NWBI,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"809,017.42",PROVIDENT FINANCIAL SERVICES INC,"809,017.42",17.23,Financials,"46,954.00",PFS,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"699,641.80",PACFIC PREMIER BANCORP INC,"699,641.80",22.10,Financials,"31,658.00",PPBI,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"672,297.92",HANMI FINANCIAL CORP,"672,297.92",16.52,Financials,"40,696.00",HAFC,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"673,170.00",VERITEX HOLDINGS INC,"673,170.00",19.00,Financials,"35,430.00",VBTX,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"628,459.77",NBT BANCORP INC,"628,459.77",33.31,Financials,"18,867.00",NBTB,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"607,758.84",FIRST COMMONWEALTH FINANCIAL CORP,"607,758.84",13.26,Financials,"45,834.00",FCF,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"596,289.72",HOPE BANCORP INC,"596,289.72",8.97,Financials,"66,476.00",HOPE,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"380,699.70",STEWART INFO SERVICES CORP,"380,699.70",43.91,Financials,"8,670.00",STC,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"182,127.92",RENASANT CORP,"182,127.92",28.36,Financials,"6,422.00",RNST,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"176,047.24",NATIONAL BANK HOLDINGS CORP CLASS,"176,047.24",32.98,Financials,"5,338.00",NBHC,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"49,184.08",BROOKLINE BANCORP INC,"49,184.08",9.68,Financials,"5,081.00",BRKL,SWAP,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Futures,USD,Chicago Mercantile Exchange,1.0,-,USD,0.00,RUSSELL 2000 EMINI CME SEP 23,"135,607,295.00","1,963.90",Cash and/or Derivatives,"1,381.00",RTYU3,INDEX,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NO MARKET (E.G. UNLISTED),1.0,United States,USD,4.51,OMNIAB INC $15.00 VESTING Prvt,4.51,0.00,Health Care,"450,637.00",-,WARRANT,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NO MARKET (E.G. UNLISTED),1.0,United States,USD,4.51,OMNIAB INC $12.50 VESTING Prvt,4.51,0.00,Health Care,"450,637.00",-,WARRANT,0.0,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
"May 01, 2002",Cash Collateral and Margins,USD,-,1.0,United States,USD,"-6,961,766.74",CASH COLLATERAL USD JPMSW,"-6,961,766.74",100.00,Cash and/or Derivatives,"-6,950,000.00",JPMSW,COLLATERAL,-0.01,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
"Jan 01, 2001",Cash Collateral and Margins,USD,-,1.0,United States,USD,"-21,235,892.78",CASH COLLATERAL USD HSBSW,"-21,235,892.78",100.00,Cash and/or Derivatives,"-21,200,000.00",HSBBK,COLLATERAL,-0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
"May 01, 2002",Cash Collateral and Margins,USD,-,1.0,United States,USD,"-22,750,000.00",CASH COLLATERAL USD GSISW,"-22,750,000.00",100.00,Cash and/or Derivatives,"-22,750,000.00",GSISW,COLLATERAL,-0.03,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Cash,USD,-,1.0,United States,USD,"-1,238,181,128.02",USD CASH,"-1,238,181,128.02",100.00,Cash and/or Derivatives,"-1,238,181,128.00",USD,CASH,-1.74,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
,,,,,,,,,,nan,,, ,,,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
,,,,,,,,,,nan,,,"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners.
iCRMH0323U/S-2742939",,,2023-07-13,iShares Core S&P Small-Cap ETF,ijr
-,Equity,USD,NASDAQ,1.0,United States,USD,"2,026,823,861.11",NVIDIA CORP,"2,026,823,861.11",459.77,Information Technology,"4,408,343.00",NVDA,,6.2,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,512,738,075.68",VISA INC CLASS A,"1,512,738,075.68",243.31,Financials,"6,217,328.00",V,,4.63,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,499,239,791.42",APPLE INC,"1,499,239,791.42",190.54,Information Technology,"7,868,373.00",AAPL,,4.59,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,483,507,749.42",MICROSOFT CORP,"1,483,507,749.42",342.66,Information Technology,"4,329,387.00",MSFT,,4.54,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,467,236,436.84",META PLATFORMS INC CLASS A,"1,467,236,436.84",313.41,Communication,"4,681,524.00",META,,4.49,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,288,504,584.48",MASTERCARD INC CLASS A,"1,288,504,584.48",400.56,Financials,"3,216,758.00",MA,,3.94,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"930,801,872.32",NIKE INC CLASS B,"930,801,872.32",107.84,Consumer Discretionary,"8,631,323.00",NKE,,2.85,2023-07-13,iShares MSCI USA Quality Factor ETF,qual
